image_path,label,activity,subject
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R02_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R02_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R03_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R03_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R03_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R03_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R03_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R04_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R04_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R04_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R04_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R04_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R05_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R05_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R05_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R05_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F11_SA11_R05_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R01_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R01_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R01_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R01_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R01_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R02_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R02_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R02_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R02_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R02_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R03_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R03_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R03_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R03_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R03_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R04_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R04_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R04_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R04_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R04_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R05_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R05_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R05_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R05_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F12_SA11_R05_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R01_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R01_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R01_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R01_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R02_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R02_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R02_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R02_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R02_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R03_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R03_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R03_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R03_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R03_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R04_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R04_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R04_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R04_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R04_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R05_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R05_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R05_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R05_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F13_SA11_R05_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R01_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R01_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R01_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R01_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R01_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R02_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R02_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R02_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R02_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R02_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R03_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R03_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R03_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R03_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R03_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R04_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R04_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R04_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R04_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R04_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R05_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R05_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R05_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R05_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F14_SA11_R05_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R01_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R01_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R01_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R01_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R01_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R02_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R02_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R02_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R02_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R02_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R03_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R03_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R03_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R03_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R03_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R04_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R04_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R04_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R04_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R04_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R05_T0.0-5.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R05_T2.5-7.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R05_T5.0-10.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R05_T7.5-12.5s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA11/F15_SA11_R05_T10.0-15.0s.png,1,Fall,SA11
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R01_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R01_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R01_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R01_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R02_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R02_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R02_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R02_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R02_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R03_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R03_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R03_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R03_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R03_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R04_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R04_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R04_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R04_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R04_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R05_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R05_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R05_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R05_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F01_SA18_R05_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R01_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R01_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R01_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R01_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R01_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R02_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R02_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R02_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R02_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R02_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R03_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R03_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R03_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R03_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R03_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R04_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R04_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R04_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R04_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R04_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R05_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R05_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R05_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R05_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F02_SA18_R05_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R01_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R01_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R01_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R01_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R01_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R02_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R02_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R02_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R02_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R02_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R03_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R03_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R03_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R03_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R03_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R04_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R04_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R04_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R04_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R04_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R05_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R05_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R05_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R05_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F03_SA18_R05_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R01_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R01_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R01_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R01_T7.5-12.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R01_T10.0-15.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R02_T0.0-5.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R02_T2.5-7.5s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R02_T5.0-10.0s.png,1,Fall,SA18
/content/drive/MyDrive/datasets/Mosaic_ADL_2x2/Fall/SA18/F04_SA18_R02_T7.5-12.5s.png,1,Fall,SA18
